"STATION","DATE","AWND","PRCP","SNOW","TAVG","WSF2","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT18","WT22"
"USW00094789","2018-12-31","9.17","1.23","0.0","37","21.9","    1","    1",,,,,,,,,,,,
"USW00094789","2019-01-01","18.34","0.11","0.0","51","33.1","    1","    1",,,,,,,,,,,,
"USW00094789","2019-01-02","8.28","0.00","0.0","38","16.1",,,,,,,,,,,,,,
"USW00094789","2019-01-03","11.41","0.00","0.0","41","25.9",,,,,,,,,,,,,,
"USW00094789","2019-01-04","11.63","0.00","0.0","39","21.9",,,,,,,,,,,,,,
"USW00094789","2019-01-05","11.86","0.40","0.0","44","25.9","    1",,,,,,,,,,,,,
"USW00094789","2019-01-06","18.12","0.00","0.0","44","38.0",,,,,,,,,,,,,,
"USW00094789","2019-01-07","10.51","0.00","0.0","30","23.9",,,,,,,,,,,,,,
"USW00094789","2019-01-08","7.83","0.17","0.0","40","15.0","    1",,,"    1",,,,,,,,,,
"USW00094789","2019-01-09","21.25","0.07","0.0","43","32.0","    1",,,,,,,,,,,,,
"USW00094789","2019-01-10","23.94","0.00","0.0","34","36.0",,,,,,,,,,,,,,
"USW00094789","2019-01-11","19.01","0.00","0.0","28","30.0",,,,,,,,,,,,,,
"USW00094789","2019-01-12","6.49","0.00","0.0","26","15.0",,,,,,,,,,,,,,
"USW00094789","2019-01-13","10.51","0.00","0.0","29","21.9",,,,,,,,,,,,,,
"USW00094789","2019-01-14","12.08","0.00","0.0","27","21.0",,,,,,,,,,,,,,
"USW00094789","2019-01-15","6.71","0.00","0.0","29","16.1",,,,,,,,,,,,,,
"USW00094789","2019-01-16","12.97","0.00","0.0","32","21.9",,,,,,,,,,,,,,
"USW00094789","2019-01-17","8.05","0.00","0.0","31","21.0",,,,,,,,,,,,,,
"USW00094789","2019-01-18","7.61","0.04","0.5","33","16.1","    1",,,,,,,,,,,,,
"USW00094789","2019-01-19","9.62","0.41","0.0","35","23.9","    1",,,,,,,,,,,,,
"USW00094789","2019-01-20","19.69","1.23","0.0","38","42.9","    1",,,,,,,,,,,,,
"USW00094789","2019-01-21","27.51","0.00","0.0","12","38.0",,,,,,,,,,,,,,
"USW00094789","2019-01-22","11.41","0.00","0.0","19","28.0",,,,,,,,,,,,,,
"USW00094789","2019-01-23","13.65","0.00","0.0","34","23.0",,,,,,,,,,,,,,
"USW00094789","2019-01-24","21.25","1.37","0.0","47","36.9","    1","    1",,,,,,,,,,,,
"USW00094789","2019-01-25","16.55","0.00","0.0","36","30.0",,,,,,,,,,,,,,
"USW00094789","2019-01-26","9.40","0.00","0.0","29","21.9",,,,,,,,,,,,,,
"USW00094789","2019-01-27","14.54","0.00","0.0","37","29.1",,,,,,,,,,,,,,
"USW00094789","2019-01-28","11.18","0.00","0.0","32","23.0",,,,,,,,,,,,,,
"USW00094789","2019-01-29","10.51","0.21","0.0","31","25.1","    1",,,,,,,,,,,,,
"USW00094789","2019-01-30","21.03","0.00","0.2","29","40.9","    1",,,,,,,,,,,,,
"USW00094789","2019-01-31","16.55","0.00","0.0","9","23.9",,,,,,,,,,,,,,
"USW00094789","2019-02-01","9.84","0.00","0.0","16","21.0",,,,,,,,,,,,,,
"USW00094789","2019-02-02","12.30","0.00","0.0","23","23.9",,,,,,,,,,,,,,
"USW00094789","2019-02-03","7.38","0.00","0.0","35","17.0","    1",,,,,,"    1",,,,,,,
"USW00094789","2019-02-04","4.92","0.00","0.0","40","12.1","    1",,,,,,,,,,,,,
"USW00094789","2019-02-05","6.04","0.00","0.0","43","18.1","    1","    1",,,,,"    1",,,,,,,
"USW00094789","2019-02-06","10.51","0.50","0.0","42","17.0","    1",,,,,,,,,,,,,
"USW00094789","2019-02-07","8.95","0.15","0.0","41","17.0","    1",,,,,,,,,,,,,
"USW00094789","2019-02-08","15.21","0.15","0.0","43","32.0","    1","    1",,,,,,,,,,,,
"USW00094789","2019-02-09","21.03","0.00","0.0","31","35.1",,,,,,,,,,,,,,
"USW00094789","2019-02-10","9.40","0.00","0.0","28","17.0",,,,,,,,,,,,,,
"USW00094789","2019-02-11","6.04","0.00","0.0","33","14.1","    1",,,,,,,,,,,,,
"USW00094789","2019-02-12","14.76","0.86","1.2","31","25.9","    1",,,"    1",,"    1",,,,,,,,
"USW00094789","2019-02-13","16.55","0.03","0.0","37","36.0","    1",,,,,,,,,,,,,
"USW00094789","2019-02-14","14.09","0.00","0.0","37","29.1",,,,,,,,,,,,,,
"USW00094789","2019-02-15","16.33","0.00","0.0","43","28.0",,,,,,,,,,,,,,
"USW00094789","2019-02-16","16.11","0.00","0.0","42","25.1",,,,,,,,,,,,,,
"USW00094789","2019-02-17","9.17","0.04","0.0","31","18.1",,,,,,,,,,,,,,
"USW00094789","2019-02-18","14.09","0.09","0.0","36","35.1","    1",,,,,,,,,,,,,
"USW00094789","2019-02-19","13.65","0.00","0.0","29","25.1",,,,,,,,,,,,,,
"USW00094789","2019-02-20","7.16","0.66","1.8","29","15.0","    1",,,,,"    1",,,,,,,,
"USW00094789","2019-02-21","12.53","0.17","0.0","39","18.1","    1",,,,,,,,,,,,,
"USW00094789","2019-02-22","12.75","0.00","0.0","43","21.9",,,,,,,,,,,,,,
"USW00094789","2019-02-23","7.38","0.00","0.0","37","14.1","    1",,,,,,,,,,,,,
"USW00094789","2019-02-24","15.43","0.90","0.0","42","40.9","    1","    1",,,,,,,,,,,,
"USW00094789","2019-02-25","29.30","0.00","0.0","41","44.1",,,,,,,,,,,,,,
"USW00094789","2019-02-26","17.67","0.00","0.0","31","30.0",,,,,,,,,,,,,,
"USW00094789","2019-02-27","8.28","0.00","0.0","26","21.9","    1",,,,,"    1",,,,,,,,
"USW00094789","2019-02-28","12.08","0.01","0.1","31","21.9","    1",,,,,"    1",,,,,,,,
"USW00094789","2019-03-01","9.62","0.03","0.4","31","14.1","    1",,,,,,,,,,,,,
"USW00094789","2019-03-02","10.51","0.56","3.2","34","16.1","    1",,,"    1",,,,,,,,,,
"USW00094789","2019-03-03","8.05","0.57","1.8","38","16.1","    1",,,"    1",,,,,,,,,,
"USW00094789","2019-03-04","15.43","0.44","0.7","35","23.0","    1",,,"    1",,,,,,,,,,
"USW00094789","2019-03-05","14.09","0.00","0.0","28","25.1",,,,,,,,,,,,,,
"USW00094789","2019-03-06","17.90","0.00","0.0","24","25.9",,,,,,,,,,,,,,
"USW00094789","2019-03-07","13.42","0.00","0.0","25","23.9",,,,,,,,,,,,,,
"USW00094789","2019-03-08","5.82","0.00","0.0","29","12.1",,,,,,,,,,,,,,
"USW00094789","2019-03-09","7.38","0.00","0.0","38","14.1",,,,,,,,,,,,,,
"USW00094789","2019-03-10","12.30","0.87","0.0","39","29.1","    1",,,"    1",,,,,,,,,,
"USW00094789","2019-03-11","16.78","0.00","0.0","47","33.1",,,,,,,,,,,,,,
"USW00094789","2019-03-12","18.34","0.00","0.0","41","30.0",,,,,,,,,,,,,,
"USW00094789","2019-03-13","7.83","0.00","0.0","36","17.0",,,,,,,,,,,,,,
"USW00094789","2019-03-14","12.08","0.00","0.0","44","23.0",,,,,,,,,,,,,,
"USW00094789","2019-03-15","17.22","0.16","0.0","49","25.9","    1",,,,,,,,,,,,,
"USW00094789","2019-03-16","20.80","0.00","0.0","50","30.0",,,,,,,,,,,,,,
"USW00094789","2019-03-17","13.20","0.00","0.0","39","23.0",,,,,,,,,,,,,,
"USW00094789","2019-03-18","7.83","0.00","0.0","37","17.0",,,,,,,,,,,,,,
"USW00094789","2019-03-19","9.62","0.00","0.0","39","21.0",,,,,,,,,,,,,,
"USW00094789","2019-03-20","8.50","0.00","0.0","40","17.0",,,,,,,,,,,,,,
"USW00094789","2019-03-21","14.32","0.63","0.0","44","30.0","    1",,,,,,,,,,,,,
"USW00094789","2019-03-22","22.15","0.59","0.0","45","36.0","    1",,,,,,,,,,,,,
"USW00094789","2019-03-23","24.61","0.00","0.0","41","36.9",,,,,,,,,,,,,,
"USW00094789","2019-03-24","12.30","0.00","0.0","45","21.9",,,,,,,,,,,,,,
"USW00094789","2019-03-25","9.62","0.00","0.0","51","19.9",,,,,,,,,,,,,,
"USW00094789","2019-03-26","15.21","0.00","0.0","42","29.1",,,,,,,,,,,,,,
"USW00094789","2019-03-27","9.40","0.00","0.0","38","16.1",,,,,,,,,,,,,,
"USW00094789","2019-03-28","12.53","0.00","0.0","40","23.0",,,,,,,,,,,,,,
"USW00094789","2019-03-29","7.16","0.00","0.0","47","13.0",,,,,,,,,,,,,,
"USW00094789","2019-03-30","15.43","0.00","0.0","51","28.0",,,,,,,,,,,,,,
"USW00094789","2019-03-31","19.24","0.11","0.0","50","32.0","    1",,,,,,,,,,,,,
"USW00094789","2019-04-01","16.78","0.00","0.0","40","30.0",,,,,,,,,,,,,,
"USW00094789","2019-04-02","11.63","0.05","0.0","40","21.0",,,,,,,,,,,,,,
"USW00094789","2019-04-03","19.91","0.01","0.0","50","33.1",,,,,,,,,,,,,,
"USW00094789","2019-04-04","13.20","0.00","0.0","53","28.0",,,,,,,,,,,,,,
"USW00094789","2019-04-05","10.29","0.23","0.0","42","19.9","    1",,,,,,,,,,,,,
"USW00094789","2019-04-06","8.05","0.00","0.0","47","17.0","    1",,,,,,,,,,,,,
"USW00094789","2019-04-07","10.29","0.00","0.0","54","21.0",,,,,,,,,,,,,,
"USW00094789","2019-04-08","7.61","0.27","0.0","56","16.1","    1",,,,,,,,,,,,,
"USW00094789","2019-04-09","8.50","0.01","0.0","48","18.1","    1","    1","    1",,,,,,,,,,,
"USW00094789","2019-04-10","14.32","0.00","0.0","51","23.9","    1",,,,,,,,,,,,,
"USW00094789","2019-04-11","7.83","0.00","0.0","44","16.1",,,,,,,,,,,,,,
"USW00094789","2019-04-12","14.09","0.61","0.0","51","31.1","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-04-13","10.51","0.36","0.0","57","25.9","    1","    1",,,,,,,,,,,,
"USW00094789","2019-04-14","9.62","0.00","0.0","56","28.0","    1","    1",,,,,,,,,,,,
"USW00094789","2019-04-15","24.38","0.52","0.0","56","38.9","    1","    1","    1",,,,,,,,,,,
"USW00094789","2019-04-16","18.57","0.00","0.0","52","29.1",,,,,,,,,,,,,,
"USW00094789","2019-04-17","9.62","0.00","0.0","53","17.0",,,,,,,,,,,,,,
"USW00094789","2019-04-18","18.34","0.00","0.0","52","29.1","    1",,,,,,,,,,,,,
"USW00094789","2019-04-19","21.70","0.02","0.0","58","33.1","    1",,,,,,,,,,,,,
"USW00094789","2019-04-20","17.22","0.56","0.0","58","32.0","    1","    1",,,,,,,,,,,,
"USW00094789","2019-04-21","9.62","0.01","0.0","55","18.1",,,,,,,,,,,,,,
"USW00094789","2019-04-22","10.51","0.48","0.0","55","18.1","    1",,,,,,,,,,,,,
"USW00094789","2019-04-23","9.40","0.00","0.0","61","17.0",,,,,,,,,,,,,,
"USW00094789","2019-04-24","12.75","0.03","0.0","63","23.9","    1",,,,,,,,,,,,,
"USW00094789","2019-04-25","8.28","0.03","0.0","54","15.0",,,,,,,,,,,,,,
"USW00094789","2019-04-26","13.42","1.11","0.0","54","25.9","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-04-27","18.34","0.04","0.0","55","38.9",,,,,,,,,,,,,,
"USW00094789","2019-04-28","9.84","0.01","0.0","50","21.9",,,,,,,,,,,,,,
"USW00094789","2019-04-29","9.84","0.04","0.0","49","17.0","    1",,,,,,,,,,,,,
"USW00094789","2019-04-30","5.14","0.09","0.0","51","12.1","    1",,,,,,,,,,,,,
"USW00094789","2019-05-01","8.50","0.02","0.0","52","17.0","    1",,,,,,,,,,,,,
"USW00094789","2019-05-02","8.95","0.18","0.0","54","23.0","    1","    1",,,,,"    1",,,,,,,
"USW00094789","2019-05-03","5.82","0.21","0.0","52","14.1","    1","    1","    1",,,,,,,,,,,
"USW00094789","2019-05-04","6.04","0.10","0.0","56","16.1","    1","    1",,,,,,,,,,,,
"USW00094789","2019-05-05","11.41","1.52","0.0","55","21.0","    1",,,,,,,,,,,,,
"USW00094789","2019-05-06","9.40","0.01","0.0","56","21.0",,,,,,,,,,,,,,
"USW00094789","2019-05-07","10.07","0.04","0.0","56","23.9",,,,,,,,,,,,,,
"USW00094789","2019-05-08","8.28","0.00","0.0","60","16.1",,,,,,,,,,,,,,
"USW00094789","2019-05-09","13.87","0.00","0.0","54","21.9",,,,,,,,,,,,,,
"USW00094789","2019-05-10","13.42","0.01","0.0","58","21.9","    1","    1",,,,,,,,,,,,
"USW00094789","2019-05-11","9.84","0.02","0.0","62","21.0",,,,,,,,,,,,,,
"USW00094789","2019-05-12","13.87","1.07","0.0","51","25.1","    1",,,,,,,,,,,,,
"USW00094789","2019-05-13","10.51","0.65","0.0","46","21.0","    1",,,,,,,,,,,,,
"USW00094789","2019-05-14","6.71","0.12","0.0","47","16.1","    1",,,,,,,,,,,,,
"USW00094789","2019-05-15","10.51","0.03","0.0","53","21.0",,,,,,,,,,,,,,
"USW00094789","2019-05-16","8.95","0.05","0.0","60","21.0",,,,,,,,,,,,,,
"USW00094789","2019-05-17","6.71","0.25","0.0","62","17.0","    1",,,,,,,,,,,,,
"USW00094789","2019-05-18","10.51","0.00","0.0","64","18.1",,,,,,,,,,,,,,
"USW00094789","2019-05-19","14.32","0.14","0.0","62","31.1","    1","    1",,,,,,,,,,,,
"USW00094789","2019-05-20","12.08","0.00","0.0","69","29.1",,,,,,,,,,,,,,
"USW00094789","2019-05-21","20.58","0.00","0.0","68","31.1",,,,,,,,,,,,,,
"USW00094789","2019-05-22","10.29","0.00","0.0","65","19.9",,,,,,,,,,,,,,
"USW00094789","2019-05-23","10.51","0.41","0.0","62","19.9","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-05-24","18.34","0.00","0.0","69","32.0",,,,,,,,,,,,,,
"USW00094789","2019-05-25","12.30","0.00","0.0","62","23.0",,,,,,,,,,,,,,
"USW00094789","2019-05-26","10.07","0.15","0.0","68","23.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-05-27","10.29","0.00","0.0","73","21.0",,,,,,,,,,,,,,
"USW00094789","2019-05-28","11.41","0.12","0.0","65","23.9","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-05-29","8.95","0.43","0.0","64","18.1","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-05-30","6.26","1.23","0.0","59","14.1","    1","    1","    1",,,,,,,,,,,
"USW00094789","2019-05-31","10.07","0.00","0.0","69","19.9","    1",,,,,,,,,,,,,
"USW00094789","2019-06-01","6.93","0.00","0.0","68","15.0",,,,,,,,,,,,,,
"USW00094789","2019-06-02","8.50","0.25","0.0","68","35.1","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-06-03","12.97","0.00","0.0","67","25.1",,,,,,,,,,,,,,
"USW00094789","2019-06-04","12.75","0.00","0.0","62","23.0",,,,,,,,,,,,,,
"USW00094789","2019-06-05","12.30","0.16","0.0","67","23.9","    1",,,,,,,,,,,,,
"USW00094789","2019-06-06","8.50","0.46","0.0","73","17.0","    1",,,,,,,,,,,,,
"USW00094789","2019-06-07","6.04","0.00","0.0","71","13.0","    1",,,,,,,,,,,,,
"USW00094789","2019-06-08","10.29","0.00","0.0","68","23.0","    1","    1",,,,,,,,,,,,
"USW00094789","2019-06-09","11.18","0.00","0.0","65","19.9",,,,,,,,,,,,,,
"USW00094789","2019-06-10","11.63","0.46","0.0","63","23.0","    1","    1",,,,,,,,,,,,
"USW00094789","2019-06-11","16.33","0.20","0.0","70","28.0","    1","    1",,,,,,,,,,,,
"USW00094789","2019-06-12","9.84","0.00","0.0","67","21.0",,,,,,,,,,,,,,
"USW00094789","2019-06-13","10.51","0.64","0.0","62","25.9","    1",,,,,,,,,,,,,
"USW00094789","2019-06-14","15.21","0.00","0.0","65","25.1",,,,,,,,,,,,,,
"USW00094789","2019-06-15","14.32","0.00","0.0","68","29.1",,,,,,,,,,,,,,
"USW00094789","2019-06-16","10.51","0.12","0.0","69","17.0",,,,,,,,,,,,,,
"USW00094789","2019-06-17","5.59","0.00","0.0","71","14.1","    1",,,,,,,,,,,,,
"USW00094789","2019-06-18","5.37","1.38","0.0","69","15.0","    1","    1","    1",,,,,,,,,,,
"USW00094789","2019-06-19","7.83","0.03","0.0","67","14.1","    1",,,,,,,,,,,,,
"USW00094789","2019-06-20","7.61","0.75","0.0","69","23.9","    1","    1","    1",,,,,,,,,,,
"USW00094789","2019-06-21","14.32","0.58","0.0","72","29.1","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-06-22","14.99","0.00","0.0","73","23.9",,,,,,,,,,,,,,
"USW00094789","2019-06-23","12.30","0.00","0.0","74","21.0",,,,,,,,,,,,,,
"USW00094789","2019-06-24","9.62","0.00","0.0","75","17.0",,,,,,,,,,,,,,
"USW00094789","2019-06-25","6.49","0.21","0.0","73","13.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-06-26","10.29","0.00","0.0","76","18.1","    1",,,,,,,,,,,,,
"USW00094789","2019-06-27","6.49","0.00","0.0","78","17.0",,,,,,,,,,,,,,
"USW00094789","2019-06-28","5.82","0.00","0.0","79","15.0",,,,,,,,,,,,,,
"USW00094789","2019-06-29","10.51","0.03","0.0","78","23.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-06-30","16.11","0.06","0.0","78","36.9",,,,,,,"    1",,,,,,,
"USW00094789","2019-07-01","10.29","0.00","0.0","75","18.1",,,,,,,,,,,,,,
"USW00094789","2019-07-02","8.05","0.03","0.0","78","17.0","    1",,,,,,,,,,,,,
"USW00094789","2019-07-03","5.59","0.06","0.0","79","14.1",,,,,,,,,,,,,,
"USW00094789","2019-07-04","6.04","0.00","0.0","78","14.1","    1",,,,,,,,,,,,,
"USW00094789","2019-07-05","7.16","0.00","0.0","76","14.1","    1",,,,,,,,,,,,,
"USW00094789","2019-07-06","9.40","0.00","0.0","79","25.9","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-07-07","9.62","0.00","0.0","78","18.1",,,,,,,,,,,,,,
"USW00094789","2019-07-08","5.82","0.01","0.0","72","10.1",,,,,,,,,,,,,,
"USW00094789","2019-07-09","9.62","0.00","0.0","76","19.9",,,,,,,,,,,,,,
"USW00094789","2019-07-10","10.29","0.00","0.0","78","19.9",,,,,,,,,,,,,,
"USW00094789","2019-07-11","10.74","0.72","0.0","77","21.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-07-12","12.08","0.00","0.0","79","21.9",,,,,,,,,,,,,,
"USW00094789","2019-07-13","10.96","0.00","0.0","78","21.0",,,,,,,,,,,,,,
"USW00094789","2019-07-14","12.08","0.00","0.0","81","23.0",,,,,,,,,,,,,,
"USW00094789","2019-07-15","10.96","0.00","0.0","78","18.1",,,,,,,,,,,,,,
"USW00094789","2019-07-16","10.74","0.00","0.0","78","23.9",,,,,,,,,,,,,,
"USW00094789","2019-07-17","11.18","0.79","0.0","80","36.9","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-07-18","7.38","0.09","0.0","78","16.1","    1",,,,,,,,,,,,,
"USW00094789","2019-07-19","8.50","0.00","0.0","76","19.9",,,,,,,,,,,,,,
"USW00094789","2019-07-20","11.41","0.00","0.0","86","21.0","    1",,,,,,,,,,,,,
"USW00094789","2019-07-21","11.63","0.03","0.0","89","21.9","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-07-22","9.40","1.59","0.0","84","25.1","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-07-23","8.50","2.07","0.0","73","21.0","    1",,,,,,,,,,,,,
"USW00094789","2019-07-24","7.38","0.00","0.0","73","15.0",,,,,,,,,,,,,,
"USW00094789","2019-07-25","7.83","0.00","0.0","76","14.1",,,,,,,,,,,,,,
"USW00094789","2019-07-26","6.71","0.00","0.0","77","13.0",,,,,,,,,,,,,,
"USW00094789","2019-07-27","9.40","0.00","0.0","76","18.1",,,,,,,,,,,,,,
"USW00094789","2019-07-28","12.30","0.00","0.0","78","19.9",,,,,,,,,,,,,,
"USW00094789","2019-07-29","10.07","0.00","0.0","81","21.0",,,,,,,,,,,,,,
"USW00094789","2019-07-30","11.41","0.00","0.0","81","23.9",,,,,,,,,,,,,,
"USW00094789","2019-07-31","7.16","0.00","0.0","78","17.0",,,"    1",,,,,,,,,,,
"USW00094789","2019-08-01","6.93","0.00","0.0","78","13.0","    1",,,,,,,,,,,,,
"USW00094789","2019-08-02","7.61","0.00","0.0","77","15.0",,,,,,,,,,,,,,
"USW00094789","2019-08-03","9.62","0.01","0.0","77","28.0",,,"    1",,,,,,,,,,,
"USW00094789","2019-08-04","6.49","0.00","0.0","79","16.1",,,,,,,,,,,,,,
"USW00094789","2019-08-05","7.61","0.00","0.0","76","14.1",,,,,,,,,,,,,,
"USW00094789","2019-08-06","7.38","0.00","0.0","74","13.0","    1",,,,,,,,,,,,,
"USW00094789","2019-08-07","11.41","1.00","0.0","76","28.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-08-08","10.51","0.00","0.0","75","32.0",,,"    1",,,,,,,,,,,
"USW00094789","2019-08-09","9.84","0.04","0.0","76","17.0",,,"    1",,,,,,,,,,,
"USW00094789","2019-08-10","12.53","0.00","0.0","76","23.9",,,,,,,,,,,,,,
"USW00094789","2019-08-11","9.17","0.00","0.0","73","21.0",,,,,,,,,,,,,,
"USW00094789","2019-08-12","12.08","0.00","0.0","76","21.9",,,,,,,,,,,,,,
"USW00094789","2019-08-13","7.61","0.07","0.0","75","16.1","    1",,,,,,,,,,,,,
"USW00094789","2019-08-14","5.37","0.26","0.0","74","13.0","    1",,"    1",,,,"    1",,,,,,,
"USW00094789","2019-08-15","8.50","0.00","0.0","73","16.1","    1",,,,,,,,,,,,,
"USW00094789","2019-08-16","7.83","0.00","0.0","72","12.1",,,,,,,,,,,,,,
"USW00094789","2019-08-17","6.04","0.00","0.0","77","12.1","    1",,,,,,,,,,,,,
"USW00094789","2019-08-18","8.05","0.00","0.0","78","21.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-08-19","8.72","0.15","0.0","78","29.1","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-08-20","7.61","0.00","0.0","79","15.0",,,,,,,,,,,,,,
"USW00094789","2019-08-21","9.84","0.37","0.0","78","31.1","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-08-22","10.51","0.79","0.0","80","17.0","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-08-23","9.17","0.02","0.0","72","16.1",,,,,,,,,,,,,,
"USW00094789","2019-08-24","8.72","0.00","0.0","70","17.0",,,,,,,,,,,,,,
"USW00094789","2019-08-25","13.42","0.00","0.0","69","23.0",,,,,,,,,,,,,,
"USW00094789","2019-08-26","9.17","0.00","0.0","67","16.1",,,,,,,,,,,,,,
"USW00094789","2019-08-27","6.93","0.00","0.0","66","13.0",,,,,,,,,,,,,,
"USW00094789","2019-08-28","6.71","0.45","0.0","69","14.1","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-08-29","10.96","0.00","0.0","74","21.9",,,,,,,,,,,,,,
"USW00094789","2019-08-30","10.74","0.00","0.0","74","17.0",,,,,,,,,,,,,,
"USW00094789","2019-08-31","7.61","0.00","0.0","75","17.0",,,,,,,,,,,,,,
"USW00094789","2019-09-01","10.51","0.00","0.0","70","17.0",,,,,,,,,,,,,,
"USW00094789","2019-09-02","9.84","0.64","0.0","71","21.9","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-09-03","7.83","0.00","0.0","74","17.0",,,,,,,,,,,,,,
"USW00094789","2019-09-04","10.51","0.16","0.0","73","23.9","    1",,"    1",,,,,,,,,,,
"USW00094789","2019-09-05","7.83","0.00","0.0","71","16.1",,,,,,,,,,,,,,
"USW00094789","2019-09-06","14.54","0.25","0.0","64","25.1","    1",,,,,,,,,,,,,
"USW00094789","2019-09-07","12.53","0.04","0.0","65","23.9","    1",,,,,,,,,,,,,
"USW00094789","2019-09-08","7.38","0.00","0.0","69","16.1",,,,,,,,,,,,,,
"USW00094789","2019-09-09","8.05","0.00","0.0","70","15.0",,,,,,,,,,,,,,
"USW00094789","2019-09-10","8.95","0.00","0.0","70","18.1",,,,,,,,,,,,,,
"USW00094789","2019-09-11","11.18","0.00","0.0","73","18.1",,,,,,,,,,,,,,
"USW00094789","2019-09-12","10.29","0.01","0.0","76","19.9","    1",,,,,,,,,,,,,
"USW00094789","2019-09-13","12.30","0.00","0.0","64","21.9",,,,,,,,,,,,,,
"USW00094789","2019-09-14","11.86","0.00","0.0","68","21.9",,,,,,,,,,,,,,
"USW00094789","2019-09-15","7.16","0.00","0.0","74","15.0",,,,,,,,,,,,,,
"USW00094789","2019-09-16","5.14","0.00","0.0","72","10.1",,,,,,,,,,,,,,
"USW00094789","2019-09-17","8.95","0.00","0.0","69","21.0",,,,,,,,,,,,,,
"USW00094789","2019-09-18","9.62","0.00","0.0","63","18.1",,,,,,,,,,,,,,
"USW00094789","2019-09-19","6.93","0.00","0.0","58","14.1",,,,,,,,,,,,,,
"USW00094789","2019-09-20","10.07","0.00","0.0","65","16.1",,,,,,,,,,,,,,
"USW00094789","2019-09-21","6.93","0.00","0.0","70","12.1",,,,,,,,,,,,,,
"USW00094789","2019-09-22","9.62","0.00","0.0","70","19.9",,,,,,,,,,,,,,
"USW00094789","2019-09-23","12.30","0.00","0.0","74","18.1",,,,,,,,,,,,,,
"USW00094789","2019-09-24","13.65","0.00","0.0","74","23.9",,,,,,,,,,,,,,
"USW00094789","2019-09-25","9.40","0.00","0.0","68","18.1",,,,,,,,,,,,,,
"USW00094789","2019-09-26","11.86","0.00","0.0","69","28.0",,,,,,,,,,,,,,
"USW00094789","2019-09-27","8.28","0.00","0.0","66","16.1",,,,,,,,,,,,,,
"USW00094789","2019-09-28","13.42","0.00","0.0","69","25.1",,,,,,,,,,,,,,
"USW00094789","2019-09-29","9.62","0.00","0.0","74","23.0",,,,,,,,,,,,,,
"USW00094789","2019-09-30","10.29","0.00","0.0","66","16.1",,,,,,,,,,,,,,
"USW00094789","2019-10-01","12.53","0.00","0.0","68","19.9",,,,,,,,,,,,,,
"USW00094789","2019-10-02","13.65","0.35","0.0","77","23.0","    1",,,,,,,,,,,,,
"USW00094789","2019-10-03","12.08","0.32","0.0","60","23.0","    1",,,,,,,,,,,,,
"USW00094789","2019-10-04","16.78","0.00","0.0","62","35.1","    1",,,,,,,,,,,,,
"USW00094789","2019-10-05","8.50","0.00","0.0","52","16.1",,,,,,,,,,,,,,
"USW00094789","2019-10-06","15.88","0.00","0.0","63","23.0",,,,,,,,,,,,,,
"USW00094789","2019-10-07","17.67","0.00","0.0","70","25.9",,,,,,,,,,,,,,
"USW00094789","2019-10-08","12.97","0.01","0.0","62","18.1","    1",,,,,,,,,,,,,
"USW00094789","2019-10-09","16.55","0.64","0.0","57","25.1","    1",,,,,,,,,,,,,
